interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;100.00;EdgeMesurements;0;4.32;0;6;10;11;11;1.44;5;0.70;36.87;204.15;12.96;27.21;36.27;0.00
0.00;100.00;EdgeMesurements;0;1.86;0;3;14;5;5;0.62;0;0.31;38.31;88.14;12.47;6.16;37.91;0.00
0.00;100.00;EdgeMesurements;0;2.68;4;0;16;1;1;0.89;3;0.44;40.51;126.70;11.79;18.22;39.80;0.00
0.00;100.00;EdgeMesurements;0;4.28;3;0;17;6;6;1.43;3;0.70;68.10;202.13;7.02;93.60;66.62;44.00
0.00;100.00;EdgeMesurements;0;2.69;4;0;18;1;1;0.90;2;0.45;48.86;127.25;9.78;39.49;47.93;21.00
0.00;100.00;EdgeMesurements;0;7.30;5;1;19;15;15;2.43;2;1.20;65.36;345.28;7.31;175.60;63.29;122.00
0.00;100.00;EdgeMesurements;0;1.45;1;1;20;2;2;0.48;1;0.24;35.52;68.53;13.45;3.40;34.94;0.00
0.00;100.00;EdgeMesurements;0;11.65;8;1;21;9;9;3.88;1;1.94;77.54;550.86;6.16;291.45;76.78;213.00
0.00;100.00;EdgeMesurements;0;2.68;3;1;22;1;1;0.89;2;0.44;49.35;126.60;9.68;41.36;48.29;21.00
0.00;100.00;EdgeMesurements;0;3.21;3;3;23;2;2;1.07;3;0.53;38.24;151.98;12.49;8.86;37.73;0.00
0.00;100.00;EdgeMesurements;0;5.06;6;0;24;4;4;1.69;5;0.83;41.75;239.40;11.44;56.39;40.61;0.00
0.00;100.00;EdgeMesurements;0;8.76;4;5;25;22;22;2.92;4;1.45;56.68;414.33;8.43;165.88;55.90;108.00
0.00;100.00;EdgeMesurements;0;1.17;2;0;26;0;0;0.39;1;0.19;36.85;55.09;12.97;7.35;36.28;0.00
0.00;100.00;EdgeMesurements;0;4.81;4;4;27;5;5;1.60;5;0.79;38.41;227.58;12.44;26.00;37.71;0.00
0.00;100.00;EdgeMesurements;0;2.49;0;3;3;1;1;0.83;3;0.41;39.25;117.76;12.17;13.94;38.57;0.00
0.00;100.00;EdgeMesurements;0;0.76;0;1;30;0;0;0.25;1;0.12;35.94;35.94;13.30;6.12;35.11;0.00
0.00;100.00;EdgeMesurements;0;3.22;0;4;31;1;1;1.07;0;0.53;47.56;152.12;10.05;45.14;47.06;19.00
0.00;100.00;EdgeMesurements;0;0.38;0;1;32;0;0;0.13;0;0.06;36.28;17.78;13.17;1.29;35.90;0.00
0.00;100.00;EdgeMesurements;0;12.11;5;3;34;4;4;4.04;0;2.01;82.44;572.77;5.80;343.58;81.58;250.00
0.00;100.00;EdgeMesurements;0;2.88;2;1;35;0;0;0.96;2;0.48;45.86;136.01;10.42;37.12;45.12;9.00
0.00;100.00;EdgeMesurements;0;4.68;2;3;36;6;6;1.56;1;0.77;58.82;221.38;8.12;93.11;58.16;64.00
0.00;100.00;EdgeMesurements;0;8.01;7;1;37;10;10;2.67;4;1.32;57.98;378.54;8.24;149.16;56.85;60.00
0.00;100.00;EdgeMesurements;0;4.65;3;1;38;3;3;1.55;0;0.77;85.83;219.92;5.57;130.15;84.94;104.00
0.00;100.00;EdgeMesurements;0;5.89;6;2;39;5;5;1.96;4;0.97;42.94;278.25;11.13;63.48;42.10;13.00
0.00;100.00;EdgeMesurements;0;1.87;0;3;40;1;1;0.62;0;0.31;54.13;88.39;8.83;38.12;53.56;25.00
0.00;100.00;EdgeMesurements;0;7.74;6;4;41;3;3;2.58;8;1.27;41.94;366.08;11.39;50.74;41.04;0.00
0.00;100.00;EdgeMesurements;0;3.85;2;2;42;7;7;1.28;2;0.63;46.07;181.95;10.37;49.12;44.98;15.00
0.00;100.00;EdgeMesurements;0;4.43;1;3;43;3;3;1.48;0;0.73;59.09;209.25;8.09;91.50;58.47;64.00
0.00;100.00;EdgeMesurements;0;3.41;5;1;44;3;3;1.14;3;0.56;41.48;161.34;11.52;21.06;40.72;0.00
0.00;100.00;EdgeMesurements;0;7.34;8;2;45;3;3;2.45;7;1.21;43.68;346.96;10.94;74.95;42.72;1.00
0.00;100.00;EdgeMesurements;0;1.75;0;11;47;6;6;0.58;0;0.28;34.49;82.77;13.85;5.62;34.13;0.00
0.00;100.00;EdgeMesurements;0;2.69;0;3;48;0;0;0.90;3;0.44;42.39;127.17;11.27;19.10;41.52;0.00
0.00;100.00;EdgeMesurements;0;2.38;0;3;49;2;2;0.79;3;0.39;37.44;112.31;12.76;10.08;36.89;0.00
0.00;100.00;EdgeMesurements;0;0.99;0;1;50;2;2;0.33;1;0.16;47.01;47.01;10.16;14.02;45.76;2.00
0.00;100.00;EdgeMesurements;0;7.10;2;8;52;9;9;2.37;2;1.17;45.02;335.53;10.61;79.97;44.43;25.00
0.00;100.00;EdgeMesurements;0;3.57;5;0;53;1;1;1.19;4;0.59;39.71;168.86;12.03;18.64;38.87;0.00
0.00;100.00;EdgeMesurements;0;5.63;3;3;54;6;6;1.88;4;0.92;59.57;266.11;8.02;114.68;58.29;57.00
0.00;100.00;EdgeMesurements;0;4.36;6;0;55;6;6;1.45;4;0.72;44.32;206.16;10.78;41.40;43.07;0.00
0.00;100.00;EdgeMesurements;0;6.62;4;5;56;9;9;2.21;6;1.08;40.78;312.94;11.72;54.73;39.86;11.00
0.00;100.00;EdgeMesurements;1;6.49;4;6;57;4;4;2.16;4;1.07;38.37;306.98;12.45;30.08;37.71;0.00
0.00;100.00;EdgeMesurements;0;9.76;7;0;58;8;8;3.25;5;1.62;70.20;461.42;6.81;220.40;69.14;77.00
0.00;100.00;EdgeMesurements;0;1.24;0;3;59;2;2;0.41;0;0.20;37.30;58.60;12.81;1.96;36.91;0.00
0.00;100.00;EdgeMesurements;0;1.30;0;2;6;0;0;0.43;1;0.21;37.71;61.32;12.67;5.32;37.04;0.00
0.00;100.00;EdgeMesurements;0;4.56;3;3;60;10;10;1.52;3;0.75;49.11;215.42;9.73;68.62;48.05;34.00
0.00;100.00;EdgeMesurements;0;7.92;2;7;61;8;8;2.64;3;1.30;46.85;374.36;10.20;98.77;46.12;37.00
0.00;100.00;EdgeMesurements;0;5.05;3;0;62;0;0;1.68;1;0.84;81.52;238.63;5.86;140.49;80.66;114.00
0.00;100.00;EdgeMesurements;0;7.85;6;2;63;3;3;2.62;6;1.29;57.61;371.14;8.29;134.54;56.48;77.00
0.00;100.00;EdgeMesurements;0;0.81;0;3;65;0;0;0.27;0;0.13;36.76;38.09;13.00;4.37;36.37;0.00
0.00;100.00;EdgeMesurements;0;0.90;0;1;66;0;0;0.30;1;0.15;42.69;42.69;11.29;5.56;41.35;0.00
0.00;100.00;EdgeMesurements;0;3.80;0;4;69;14;14;1.27;2;0.62;45.22;179.74;10.57;41.28;44.55;7.00
0.00;100.00;EdgeMesurements;0;1.71;0;11;7;0;0;0.57;0;0.27;37.95;80.80;12.59;8.83;37.55;0.00
0.00;100.00;EdgeMesurements;0;0.60;0;3;75;3;3;0.20;0;0.09;42.95;28.59;11.12;5.34;42.50;0.00
0.00;100.00;EdgeMesurements;0;3.31;0;3;76;0;0;1.10;0;0.55;53.10;156.47;9.00;48.08;52.55;16.00
0.00;100.00;EdgeMesurements;0;0.31;0;1;79;0;0;0.10;0;0.05;41.46;14.66;11.62;1.79;41.03;0.00
0.00;100.00;EdgeMesurements;0;16.25;0;26;81;26;26;5.42;11;2.68;42.56;790.31;11.55;142.40;41.95;16.00
0.00;100.00;EdgeMesurements;0;15.35;0;25;83;19;19;5.12;10;2.53;42.86;746.42;11.47;117.31;42.24;16.00
0.00;100.00;EdgeMesurements;0;17.94;0;25;86;23;23;5.98;0;2.97;48.18;872.74;10.20;229.99;47.69;91.00
0.00;100.00;EdgeMesurements;0;16.58;0;24;90;26;26;5.53;0;2.75;50.75;806.29;9.68;253.89;50.23;131.00
0.00;100.00;EdgeMesurements;0;24.45;38;0;92;63;63;8.15;26;4.06;39.37;1222.63;12.83;107.83;38.99;0.00
0.00;100.00;EdgeMesurements;0;24.97;39;0;93;91;91;8.32;25;4.15;40.70;1248.73;12.41;112.43;40.31;1.00
0.00;100.00;EdgeMesurements;0;25.57;41;0;94;60;60;8.52;25;4.25;40.13;1278.34;12.58;118.39;39.75;0.00
0.00;100.00;EdgeMesurements;0;24.25;36;0;95;71;71;8.08;24;4.03;40.40;1212.36;12.50;120.06;40.03;0.00
100.00;200.00;EdgeMesurements;0;1.51;0;2;0;3;3;0.50;0;0.25;38.57;72.22;12.49;6.85;38.17;0.00
100.00;200.00;EdgeMesurements;0;2.85;0;3;10;7;7;0.95;3;0.47;39.10;134.68;12.22;21.28;38.49;0.00
100.00;200.00;EdgeMesurements;0;2.11;0;3;13;0;0;0.70;2;0.35;38.23;100.76;12.60;8.98;37.41;0.00
100.00;200.00;EdgeMesurements;0;6.13;0;5;14;9;9;2.04;3;1.01;57.92;290.01;8.25;117.34;57.42;67.00
100.00;200.00;EdgeMesurements;0;0.94;0;1;15;0;0;0.31;0;0.16;45.04;44.47;10.61;15.79;44.57;5.00
100.00;200.00;EdgeMesurements;0;5.34;4;2;16;2;2;1.78;6;0.88;40.28;252.67;11.86;31.67;39.48;0.00
100.00;200.00;EdgeMesurements;0;3.03;3;0;17;2;2;1.01;3;0.50;48.23;143.14;9.91;40.96;46.98;0.00
100.00;200.00;EdgeMesurements;1;16.83;4;17;18;14;14;5.61;14;2.76;42.71;795.53;11.19;151.16;41.82;25.00
100.00;200.00;EdgeMesurements;0;15.70;5;3;19;16;16;5.23;3;2.61;93.11;742.49;5.13;466.42;92.09;371.00
100.00;200.00;EdgeMesurements;0;1.14;0;2;2;1;1;0.38;0;0.19;35.39;54.56;13.61;1.42;35.02;0.00
100.00;200.00;EdgeMesurements;0;4.72;1;3;20;4;4;1.57;2;0.78;70.18;223.11;6.81;116.10;69.26;74.00
100.00;200.00;EdgeMesurements;0;29.65;8;4;21;11;11;9.88;3;4.92;124.55;1401.63;3.84;1019.87;122.64;762.00
100.00;200.00;EdgeMesurements;2;8.14;3;7;22;6;6;2.71;4;1.34;41.38;385.00;11.55;63.31;40.65;20.00
100.00;200.00;EdgeMesurements;2;16.53;3;17;23;32;32;5.51;13;2.71;44.55;781.40;10.72;172.40;43.94;70.00
100.00;200.00;EdgeMesurements;0;7.66;6;2;24;10;10;2.55;6;1.26;48.88;362.08;9.78;87.39;47.99;13.00
100.00;200.00;EdgeMesurements;1;10.84;4;3;25;17;17;3.61;8;1.78;61.85;512.69;7.73;226.74;58.52;89.00
100.00;200.00;EdgeMesurements;0;1.55;2;0;26;0;0;0.52;2;0.25;40.24;73.15;11.87;11.47;39.28;0.00
100.00;200.00;EdgeMesurements;1;14.24;4;7;27;8;8;4.75;6;2.35;53.69;673.47;8.90;247.70;52.84;113.00
100.00;200.00;EdgeMesurements;0;0.45;0;2;28;0;0;0.15;0;0.07;35.22;21.54;13.68;0.67;34.86;0.00
100.00;200.00;EdgeMesurements;0;0.19;0;1;29;0;0;0.06;0;0.03;33.47;9.04;14.27;0.57;33.12;0.00
100.00;200.00;EdgeMesurements;0;4.59;0;6;3;1;1;1.53;4;0.75;39.66;216.87;12.05;25.17;39.02;0.00
100.00;200.00;EdgeMesurements;0;1.69;0;2;30;0;0;0.56;2;0.28;39.88;79.77;11.98;11.04;39.04;0.00
100.00;200.00;EdgeMesurements;0;4.23;0;3;31;1;1;1.41;6;0.69;54.39;199.97;8.78;76.66;53.30;42.00
100.00;200.00;EdgeMesurements;0;21.26;0;24;32;22;22;7.09;23;3.50;42.30;1005.32;11.29;186.21;41.74;29.00
100.00;200.00;EdgeMesurements;1;20.98;5;16;34;15;15;6.99;16;3.46;55.93;991.97;8.54;374.40;55.04;205.00
100.00;200.00;EdgeMesurements;0;8.44;2;9;35;5;5;2.81;3;1.40;56.52;399.03;8.45;160.53;55.76;103.00
100.00;200.00;EdgeMesurements;1;20.40;2;13;36;13;13;6.80;1;3.39;73.72;964.38;6.48;525.63;72.98;405.00
100.00;200.00;EdgeMesurements;1;10.60;6;4;37;6;6;3.53;10;1.73;47.35;501.40;10.09;127.00;45.05;12.00
100.00;200.00;EdgeMesurements;0;8.77;3;5;38;4;4;2.92;10;1.44;48.03;414.78;9.95;123.51;46.88;43.00
100.00;200.00;EdgeMesurements;0;14.53;6;10;39;13;14;4.84;15;2.39;46.42;687.14;10.29;188.47;45.50;73.00
100.00;200.00;EdgeMesurements;0;7.20;0;7;40;4;4;2.40;5;1.18;65.23;340.62;7.33;163.59;64.24;131.00
100.00;200.00;EdgeMesurements;1;13.58;6;11;41;5;5;4.53;12;2.24;44.47;642.22;10.75;161.98;43.61;41.00
100.00;200.00;EdgeMesurements;2;10.77;2;7;42;16;16;3.59;5;1.77;57.05;509.31;8.37;202.36;55.97;120.00
100.00;200.00;EdgeMesurements;0;10.46;1;6;43;9;9;3.49;8;1.73;67.93;494.40;7.03;256.31;67.11;190.00
100.00;200.00;EdgeMesurements;0;8.35;5;5;44;5;5;2.78;6;1.38;41.14;394.80;11.61;62.31;40.47;8.00
100.00;200.00;EdgeMesurements;0;19.37;8;4;45;7;7;6.46;11;3.20;70.39;915.88;6.79;440.06;69.32;280.00
100.00;200.00;EdgeMesurements;0;3.36;0;3;46;3;3;1.12;3;0.55;52.99;158.98;9.02;59.78;51.63;29.00
100.00;200.00;EdgeMesurements;0;29.03;0;15;47;22;22;9.68;10;4.81;61.15;1372.33;7.81;573.97;60.49;337.00
100.00;200.00;EdgeMesurements;0;4.61;0;5;48;0;0;1.54;5;0.75;43.55;217.75;10.97;34.59;42.67;0.00
100.00;200.00;EdgeMesurements;0;4.38;0;4;49;3;3;1.46;1;0.72;52.42;206.88;9.11;64.53;51.93;18.00
100.00;200.00;EdgeMesurements;0;1.65;0;2;5;5;5;0.55;2;0.27;38.95;77.89;12.27;8.61;38.34;0.00
100.00;200.00;EdgeMesurements;0;43.46;2;19;52;29;29;14.49;1;7.21;106.79;2054.62;4.47;1391.27;105.67;1130.00
100.00;200.00;EdgeMesurements;0;6.52;5;3;53;6;6;2.17;4;1.08;50.00;308.21;9.56;89.59;49.27;58.00
100.00;200.00;EdgeMesurements;1;7.77;3;2;54;10;10;2.59;1;1.29;73.98;367.57;6.46;184.47;73.31;152.00
100.00;200.00;EdgeMesurements;0;9.10;6;0;55;2;2;3.03;3;1.51;65.41;430.32;7.30;199.84;64.43;135.00
100.00;200.00;EdgeMesurements;1;13.19;4;11;56;11;11;4.40;11;2.16;44.31;623.61;10.78;153.13;43.40;44.00
100.00;200.00;EdgeMesurements;2;15.27;4;11;57;9;9;5.09;11;2.51;58.05;721.76;8.23;304.07;57.10;192.00
100.00;200.00;EdgeMesurements;1;12.31;7;3;58;13;13;4.10;9;2.02;59.85;582.00;7.98;240.78;58.05;64.00
100.00;200.00;EdgeMesurements;0;8.00;0;6;59;7;7;2.67;5;1.32;63.47;378.44;7.53;172.09;62.70;126.00
100.00;200.00;EdgeMesurements;0;1.80;0;2;6;2;2;0.60;1;0.30;43.86;85.06;10.89;21.61;43.26;8.00
100.00;200.00;EdgeMesurements;1;10.34;3;8;60;17;17;3.45;1;1.71;63.30;488.97;7.55;213.98;62.71;162.00
100.00;200.00;EdgeMesurements;1;14.43;3;14;61;28;28;4.81;16;2.36;43.67;682.37;10.94;139.28;42.77;31.00
100.00;200.00;EdgeMesurements;0;6.77;3;1;62;2;2;2.26;3;1.12;81.61;320.23;5.85;194.38;80.55;152.00
100.00;200.00;EdgeMesurements;0;11.13;7;2;63;7;7;3.71;7;1.84;65.98;526.35;7.24;240.11;64.90;152.00
100.00;200.00;EdgeMesurements;0;0.78;0;1;64;1;1;0.26;1;0.13;37.05;36.70;12.90;5.64;36.59;0.00
100.00;200.00;EdgeMesurements;0;4.27;0;6;65;8;8;1.42;4;0.70;42.36;201.87;11.28;31.60;41.63;1.00
100.00;200.00;EdgeMesurements;0;0.79;0;1;66;0;0;0.26;1;0.13;37.59;37.59;12.82;5.87;36.45;0.00
100.00;200.00;EdgeMesurements;0;5.67;0;5;69;9;9;1.89;3;0.93;54.46;268.18;8.77;93.49;53.64;50.00
100.00;200.00;EdgeMesurements;0;48.68;0;18;7;23;23;16.23;0;8.10;99.76;2301.70;4.79;1518.22;98.72;1149.00
100.00;200.00;EdgeMesurements;0;9.57;0;24;72;17;17;3.19;1;1.57;38.77;452.47;12.32;54.24;38.29;6.00
100.00;200.00;EdgeMesurements;0;1.88;0;2;73;1;1;0.63;2;0.31;44.43;88.85;10.75;10.75;43.54;0.00
100.00;200.00;EdgeMesurements;0;1.51;0;2;74;1;1;0.50;2;0.25;35.68;71.37;13.39;4.95;35.13;0.00
100.00;200.00;EdgeMesurements;1;4.24;0;4;75;8;8;1.41;1;0.70;60.14;200.50;7.94;82.13;59.52;63.00
100.00;200.00;EdgeMesurements;0;6.10;0;4;76;0;0;2.03;3;1.01;72.94;288.57;6.55;156.43;71.91;109.00
100.00;200.00;EdgeMesurements;0;0.88;0;2;77;1;1;0.29;1;0.14;34.37;41.89;14.02;1.84;33.96;0.00
100.00;200.00;EdgeMesurements;0;0.13;0;1;78;0;0;0.04;0;0.02;33.54;6.18;14.37;0.26;33.19;0.00
100.00;200.00;EdgeMesurements;0;1.04;0;1;79;0;0;0.35;1;0.17;35.28;49.37;13.66;2.49;34.91;0.00
100.00;200.00;EdgeMesurements;0;3.93;0;4;8;7;7;1.31;0;0.65;47.76;185.86;10.00;39.21;47.26;12.00
100.00;200.00;EdgeMesurements;0;0.35;0;1;80;0;0;0.12;0;0.06;33.89;17.74;14.90;0.00;33.56;0.00
100.00;200.00;EdgeMesurements;0;8.54;0;9;81;8;8;2.85;15;1.39;50.59;415.15;9.71;129.45;49.85;38.00
100.00;200.00;EdgeMesurements;0;0.69;0;1;82;0;0;0.23;1;0.11;33.36;33.36;14.73;0.38;33.02;0.00
100.00;200.00;EdgeMesurements;0;9.72;0;9;83;8;8;3.24;15;1.59;56.52;472.82;8.69;164.10;55.68;31.00
100.00;200.00;EdgeMesurements;1;0.70;0;1;84;0;0;0.23;0;0.12;35.22;35.13;14.34;0.00;34.87;0.00
100.00;200.00;EdgeMesurements;0;0.70;0;1;85;0;0;0.23;1;0.12;34.27;34.27;14.34;0.00;33.92;0.00
100.00;200.00;EdgeMesurements;0;39.99;0;9;86;7;7;13.33;25;6.62;254.06;1945.05;1.93;1673.82;257.94;1375.00
100.00;200.00;EdgeMesurements;0;2.69;0;5;88;2;2;0.90;0;0.45;36.59;131.06;13.43;3.00;36.21;0.00
100.00;200.00;EdgeMesurements;1;0.69;0;1;89;0;0;0.23;0;0.11;34.27;34.27;14.74;0.00;33.93;0.00
100.00;200.00;EdgeMesurements;0;12.35;0;9;90;6;6;4.12;24;2.02;67.99;600.64;7.23;277.44;67.43;117.00
100.00;200.00;EdgeMesurements;0;0.69;0;1;91;0;0;0.23;1;0.11;33.71;33.71;14.58;0.36;33.37;0.00
100.00;200.00;EdgeMesurements;0;67.08;40;0;92;70;70;22.36;9;11.17;95.15;3354.08;5.31;2057.25;94.21;1508.00
100.00;200.00;EdgeMesurements;0;72.50;42;0;93;60;60;24.17;9;12.07;97.35;3625.11;5.19;2297.22;96.41;1628.00
100.00;200.00;EdgeMesurements;0;72.06;38;0;94;27;27;24.02;9;12.00;103.81;3603.05;4.86;2364.43;102.81;1765.00
100.00;200.00;EdgeMesurements;0;65.52;38;0;95;59;59;21.84;9;10.91;97.84;3276.10;5.16;2046.11;96.89;1482.00
200.00;300.00;EdgeMesurements;0;1.88;0;2;0;0;0;0.63;4;0.30;42.11;89.60;11.44;16.98;40.91;0.00
200.00;300.00;EdgeMesurements;0;1.69;0;3;1;4;4;0.56;2;0.28;39.55;80.78;12.18;9.64;38.81;0.00
200.00;300.00;EdgeMesurements;1;4.71;0;4;10;10;10;1.57;1;0.78;62.16;222.72;7.69;94.37;61.45;63.00
200.00;300.00;EdgeMesurements;0;2.23;0;2;11;1;1;0.74;1;0.37;53.45;106.18;9.01;38.38;52.99;29.00
200.00;300.00;EdgeMesurements;0;1.14;0;1;13;0;0;0.38;2;0.19;39.83;54.34;12.10;9.73;38.36;0.00
200.00;300.00;EdgeMesurements;2;5.36;0;4;14;8;8;1.79;5;0.88;65.53;253.23;7.29;120.14;64.42;100.00
200.00;300.00;EdgeMesurements;0;2.20;0;2;15;2;2;0.73;3;0.36;51.63;103.91;9.25;34.07;50.39;25.00
200.00;300.00;EdgeMesurements;0;7.87;4;3;16;3;3;2.62;2;1.31;56.63;372.13;8.44;150.04;55.97;109.00
200.00;300.00;EdgeMesurements;0;10.70;3;4;17;6;6;3.57;0;1.78;77.20;505.66;6.19;291.76;76.39;200.00
200.00;300.00;EdgeMesurements;0;30.57;3;24;18;32;32;10.19;10;5.04;61.20;1445.42;7.81;619.58;60.33;392.00
200.00;300.00;EdgeMesurements;3;10.00;5;5;19;21;21;3.33;13;1.64;46.61;472.89;10.25;143.05;45.57;48.00
200.00;300.00;EdgeMesurements;0;1.77;0;3;2;5;5;0.59;3;0.29;35.28;84.30;13.66;3.70;34.81;0.00
200.00;300.00;EdgeMesurements;0;10.71;1;8;20;16;16;3.57;5;1.77;60.58;506.32;7.89;239.13;59.87;175.00
200.00;300.00;EdgeMesurements;2;41.94;8;6;21;13;13;13.98;10;6.96;170.81;1982.72;2.80;1582.54;169.60;1068.00
200.00;300.00;EdgeMesurements;3;8.19;3;6;22;7;8;2.73;8;1.34;44.67;387.32;10.70;76.52;43.57;6.00
200.00;300.00;EdgeMesurements;0;33.31;3;16;23;20;22;11.10;0;5.54;105.11;1574.89;4.55;1054.82;104.01;859.00
200.00;300.00;EdgeMesurements;0;8.64;6;2;24;4;4;2.88;8;1.42;57.25;408.54;8.35;146.40;56.07;40.00
200.00;300.00;EdgeMesurements;1;6.15;4;3;25;6;6;2.05;6;1.01;43.97;290.81;10.87;60.40;43.20;11.00
200.00;300.00;EdgeMesurements;0;3.08;2;0;26;0;0;1.03;1;0.51;67.21;145.60;7.11;72.84;66.42;59.00
200.00;300.00;EdgeMesurements;2;15.27;4;5;27;5;5;5.09;12;2.52;84.88;722.09;5.63;413.09;83.84;303.00
200.00;300.00;EdgeMesurements;0;1.07;0;0;28;0;0;0.36;2;0.18;36.71;50.97;13.12;3.11;36.21;0.00
200.00;300.00;EdgeMesurements;1;0.48;0;0;29;1;1;0.16;0;0.08;31.35;22.89;15.24;0.00;31.03;0.00
200.00;300.00;EdgeMesurements;0;2.40;0;2;3;0;0;0.80;4;0.39;44.84;113.53;10.66;28.57;43.69;7.00
200.00;300.00;EdgeMesurements;0;0.87;0;1;30;0;0;0.29;1;0.14;41.34;41.34;11.56;5.62;40.43;0.00
200.00;300.00;EdgeMesurements;0;5.65;0;9;31;2;2;1.88;5;0.93;40.66;267.17;11.75;23.79;39.96;0.00
200.00;300.00;EdgeMesurements;0;16.07;0;18;32;16;16;5.36;12;2.65;51.50;759.59;9.28;267.05;50.74;162.00
200.00;300.00;EdgeMesurements;0;0.34;0;2;33;1;1;0.11;0;0.05;34.94;16.09;13.68;1.79;34.57;0.00
200.00;300.00;EdgeMesurements;2;23.71;4;15;34;17;17;7.90;22;3.90;54.68;1121.03;8.74;406.69;53.69;166.00
200.00;300.00;EdgeMesurements;0;14.11;2;9;35;10;11;4.70;16;2.32;47.37;667.01;10.09;189.30;46.48;100.00
200.00;300.00;EdgeMesurements;1;35.38;2;23;36;16;16;11.79;24;5.82;95.51;1672.80;5.00;1079.17;94.05;707.00
200.00;300.00;EdgeMesurements;4;17.17;7;7;37;18;18;5.72;7;2.84;64.13;811.98;7.45;368.30;63.31;175.00
200.00;300.00;EdgeMesurements;1;14.55;3;5;38;3;3;4.85;0;2.42;87.56;688.08;5.46;429.95;86.71;345.00
200.00;300.00;EdgeMesurements;0;19.48;6;14;39;10;10;6.49;9;3.22;46.76;920.81;10.22;234.03;46.16;53.00
200.00;300.00;EdgeMesurements;3;3.11;0;6;4;1;1;1.04;0;0.51;35.14;147.06;13.60;6.29;34.78;0.00
200.00;300.00;EdgeMesurements;2;20.45;0;16;40;12;12;6.82;8;3.38;63.35;966.96;7.54;450.39;62.50;292.00
200.00;300.00;EdgeMesurements;0;24.63;6;5;41;14;14;8.21;1;4.10;93.91;1164.41;5.09;731.14;92.94;585.00
200.00;300.00;EdgeMesurements;1;20.96;2;11;42;11;11;6.99;1;3.48;95.96;991.06;4.98;637.12;94.99;530.00
200.00;300.00;EdgeMesurements;1;13.93;1;14;43;9;9;4.64;10;2.30;48.55;658.41;9.84;186.64;47.92;100.00
200.00;300.00;EdgeMesurements;0;23.83;5;12;44;7;7;7.94;10;3.94;104.53;1126.63;4.57;748.62;103.61;591.00
200.00;300.00;EdgeMesurements;0;26.62;8;16;45;23;23;8.87;13;4.39;60.17;1258.56;7.94;531.47;59.05;244.00
200.00;300.00;EdgeMesurements;0;1.64;0;4;46;3;3;0.55;0;0.27;34.22;77.74;13.96;5.77;33.86;0.00
200.00;300.00;EdgeMesurements;0;5.85;0;2;47;1;1;1.95;16;0.95;98.13;276.35;4.87;174.65;98.51;104.00
200.00;300.00;EdgeMesurements;0;0.24;0;3;48;0;0;0.08;0;0.04;50.92;11.41;9.38;3.00;50.39;0.00
200.00;300.00;EdgeMesurements;0;9.01;0;7;49;4;4;3.00;9;1.48;66.63;426.07;7.17;194.88;65.64;121.00
200.00;300.00;EdgeMesurements;0;5.27;0;10;5;27;27;1.76;5;0.86;36.43;248.93;13.12;11.96;36.03;0.00
200.00;300.00;EdgeMesurements;1;2.12;0;3;50;9;9;0.71;1;0.35;36.01;100.08;13.27;5.47;35.64;0.00
200.00;300.00;EdgeMesurements;5;49.82;2;9;52;17;17;16.61;20;8.26;210.10;2355.60;2.27;1971.93;210.23;1254.00
200.00;300.00;EdgeMesurements;0;10.43;5;4;53;5;5;3.48;10;1.72;50.58;493.07;9.45;141.09;49.53;70.00
200.00;300.00;EdgeMesurements;0;13.21;3;5;54;10;10;4.40;11;2.17;69.07;624.49;6.92;307.21;67.76;194.00
200.00;300.00;EdgeMesurements;0;16.04;6;2;55;6;6;5.35;5;2.66;105.85;758.42;4.51;505.02;104.73;333.00
200.00;300.00;EdgeMesurements;2;18.95;4;18;56;14;14;6.32;6;3.13;51.05;895.99;9.36;283.26;50.46;153.00
200.00;300.00;EdgeMesurements;1;15.34;4;15;57;27;27;5.11;11;2.52;45.11;725.43;10.59;141.91;43.99;32.00
200.00;300.00;EdgeMesurements;2;11.89;7;4;58;13;13;3.96;4;1.97;61.40;562.22;7.78;236.00;60.55;125.00
200.00;300.00;EdgeMesurements;0;5.64;0;7;59;8;8;1.88;9;0.92;39.86;266.48;11.99;45.35;39.10;5.00
200.00;300.00;EdgeMesurements;0;2.48;0;1;6;0;0;0.83;2;0.41;151.76;117.21;3.15;91.26;151.19;85.00
200.00;300.00;EdgeMesurements;3;30.24;3;10;60;35;35;10.08;17;5.00;90.13;1429.78;5.30;858.21;89.31;560.00
200.00;300.00;EdgeMesurements;1;21.61;3;19;61;28;28;7.20;17;3.55;45.18;1021.77;10.58;244.83;44.40;75.00
200.00;300.00;EdgeMesurements;0;4.24;3;0;62;2;2;1.41;6;0.70;65.69;200.52;7.27;100.14;64.23;61.00
200.00;300.00;EdgeMesurements;0;9.79;7;1;63;5;5;3.26;9;1.62;51.05;462.97;9.36;145.53;50.00;48.00
200.00;300.00;EdgeMesurements;0;3.81;0;4;64;3;3;1.27;3;0.63;45.92;180.22;10.40;52.97;44.98;21.00
200.00;300.00;EdgeMesurements;0;6.80;0;2;65;9;9;2.27;6;1.12;63.63;321.58;7.51;151.96;62.69;102.00
